,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
577,vnvgib5hvloMRvJ-LzDHgQ,la-festa-italiana-jersey-city-3,La Festa Italiana,https://s3-media3.fl.yelpcdn.com/bphoto/DcJ_5sY0vJci1hp9pCImSw/o.jpg,False,https://www.yelp.com/biz/la-festa-italiana-jersey-city-3?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,14,"[{'alias': 'festivals', 'title': 'Festivals'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",4.5,"{'latitude': 40.726194, 'longitude': -74.049557}",[],,"{'address1': '344 Sixth St', 'address2': '', 'address3': '', 'city': 'Jersey City', 'zip_code': '07302', 'country': 'US', 'state': 'NJ', 'display_address': ['344 Sixth St', 'Jersey City, NJ 07302']}",+12017950120,(201) 795-0120,5197.786434777739
578,lANhTaYr_ga6uW7MPe8_vA,corkscrew-bar-jersey-city,Corkscrew Bar,https://s3-media3.fl.yelpcdn.com/bphoto/lVxtohFHpegYlELEIL62gA/o.jpg,False,https://www.yelp.com/biz/corkscrew-bar-jersey-city?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,190,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'latitude': 40.7495404, 'longitude': -74.0430296}","['delivery', 'pickup']",$$,"{'address1': '61 Congress St', 'address2': '', 'address3': '', 'city': 'Jersey City', 'zip_code': '07307', 'country': 'US', 'state': 'NJ', 'display_address': ['61 Congress St', 'Jersey City, NJ 07307']}",+12012390087,(201) 239-0087,6401.507422649275
579,P5X8K61nDAlo8QrgCn-agQ,zeppelin-hall-jersey-city,Zeppelin Hall,https://s3-media4.fl.yelpcdn.com/bphoto/crO7CdW7ZFIRjUYg2oUaUA/o.jpg,False,https://www.yelp.com/biz/zeppelin-hall-jersey-city?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,936,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'german', 'title': 'German'}]",3.5,"{'latitude': 40.715132087537, 'longitude': -74.04667189924}",['delivery'],$$,"{'address1': '88 Liberty View Dr', 'address2': '', 'address3': '', 'city': 'Jersey City', 'zip_code': '07302', 'country': 'US', 'state': 'NJ', 'display_address': ['88 Liberty View Dr', 'Jersey City, NJ 07302']}",+12017218888,(201) 721-8888,4544.380217519045
580,C-qsaCzeaFIsLrupYt4ZQA,five-guys-new-york-10,Five Guys,https://s3-media3.fl.yelpcdn.com/bphoto/Nf0jGYT2mACi8JyvrJ_g8w/o.jpg,False,https://www.yelp.com/biz/five-guys-new-york-10?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,177,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",3.5,"{'latitude': 40.7517768, 'longitude': -73.973958}",['delivery'],$$,"{'address1': '690 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['690 3rd Ave', 'New York, NY 10017']}",+16467835060,(646) 783-5060,5429.361642175038
581,ThAvq3xGeTdQZcpBI5X68Q,chriss-texas-weiner-south-orange,Chris's Texas Weiner,https://s3-media2.fl.yelpcdn.com/bphoto/OdtV6VPNgtyID6DFLgx1Ww/o.jpg,False,https://www.yelp.com/biz/chriss-texas-weiner-south-orange?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,46,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 40.7460208023361, 'longitude': -74.2587036403292}","['pickup', 'delivery']",$,"{'address1': '51 S Orange Ave', 'address2': '', 'address3': '', 'city': 'South Orange', 'zip_code': '07079', 'country': 'US', 'state': 'NJ', 'display_address': ['51 S Orange Ave', 'South Orange, NJ 07079']}",+19737636300,(973) 763-6300,21893.2331009675
582,6J5ZYCI71Gi5OgrqVne8qQ,hotdog-stand-new-york,Hotdog Stand,https://s3-media1.fl.yelpcdn.com/bphoto/o2h7-kNwloBm2eAZebQZzQ/o.jpg,False,https://www.yelp.com/biz/hotdog-stand-new-york?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,2,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",2.0,"{'latitude': 40.7565689, 'longitude': -73.9870682}",[],,"{'address1': '3 Times Sq', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['3 Times Sq', 'New York, NY 10036']}",,,5701.034850796826
583,dZNPIfouujc6skpXeVWAcw,snap-dog-new-york,Snap Dog,https://s3-media1.fl.yelpcdn.com/bphoto/u-l2kS6ncREV2H8ci9kw_w/o.jpg,False,https://www.yelp.com/biz/snap-dog-new-york?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,2,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}]",2.0,"{'latitude': 40.75095, 'longitude': -73.99811}",[],,"{'address1': '', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY 10001']}",,,5379.773739685812
584,CAGAWbPE8uPr2VVvEnv0ZA,ribalta-pizza-new-york,Ribalta Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/ooTNVoeoE9mhPBv3Wgmhaw/o.jpg,False,https://www.yelp.com/biz/ribalta-pizza-new-york?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,788,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.0,"{'latitude': 40.7334346, 'longitude': -73.9916923}","['pickup', 'delivery']",$$,"{'address1': '48 E 12th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['48 E 12th St', 'New York, NY 10003']}",+12127777781,(212) 777-7781,3120.0223255782057
585,Eiew9axGqhjqfDzEZiGQ4Q,cafe-con-pan-brooklyn,Cafe Con Pan,https://s3-media2.fl.yelpcdn.com/bphoto/KofAABAFNmnrzPIZxagHOA/o.jpg,False,https://www.yelp.com/biz/cafe-con-pan-brooklyn?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,28,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'mexican', 'title': 'Mexican'}]",2.5,"{'latitude': 40.642646, 'longitude': -74.012496}",['delivery'],$,"{'address1': '5401 5th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5401 5th Ave', 'Brooklyn, NY 11220']}",+17184390041,(718) 439-0041,7149.042988537505
586,AT12PEBFRWFox6l2tr7w4w,juniors-restaurant-and-bakery-new-york-3,Junior's Restaurant & Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/dsPx867yrMWRmKFTBMpYag/o.jpg,False,https://www.yelp.com/biz/juniors-restaurant-and-bakery-new-york-3?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,1034,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.760964, 'longitude': -73.983914}","['pickup', 'delivery']",$$,"{'address1': '1626 Broadway,49th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['1626 Broadway,49th St', 'New York, NY 10019']}",+12123655900,(212) 365-5900,6240.804050783311
587,C6GOh4ebry81vuG_765VvA,paris-baguette-new-york-35,Paris Baguette,https://s3-media4.fl.yelpcdn.com/bphoto/c0U-lJV3_huLiVZF5xU7gg/o.jpg,False,https://www.yelp.com/biz/paris-baguette-new-york-35?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,74,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",4.0,"{'latitude': 40.75486736217548, 'longitude': -73.98650141384924}","['pickup', 'delivery']",$$,"{'address1': '1450 Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['1450 Broadway', 'New York, NY 10018']}",+15165950404,(516) 595-0404,5534.605641423829
588,amoGEhgkE4xcNXwYqWeoaw,yonah-schimmels-knish-bakery-new-york,Yonah Schimmel's Knish Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/nSjO6OTCAWC9f7JW5vKEvA/o.jpg,False,https://www.yelp.com/biz/yonah-schimmels-knish-bakery-new-york?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,706,"[{'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,"{'latitude': 40.72314, 'longitude': -73.99016}","['pickup', 'delivery']",$,"{'address1': '137 E Houston St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['137 E Houston St', 'New York, NY 10002']}",+12124772858,(212) 477-2858,1998.2068832344385
589,G5cprcH2aVMLTV7JslUTZQ,coney-islands-ridgefield,Coney Island's,https://s3-media2.fl.yelpcdn.com/bphoto/iaauHUtesczVegSzu53BrA/o.jpg,False,https://www.yelp.com/biz/coney-islands-ridgefield?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,3,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",1.0,"{'latitude': 40.832535, 'longitude': -74.009796}","['pickup', 'delivery']",$$,"{'address1': '550 Broad Ave', 'address2': '', 'address3': '', 'city': 'Ridgefield', 'zip_code': '07657', 'country': 'US', 'state': 'NJ', 'display_address': ['550 Broad Ave', 'Ridgefield, NJ 07657']}",+12019413822,(201) 941-3822,14198.664146323787
590,cHZOOKH9nhqNM6wLzPmIkg,five-guys-new-york-24,Five Guys,https://s3-media2.fl.yelpcdn.com/bphoto/0zlhZz9e5fH8KzIMesQvmQ/o.jpg,False,https://www.yelp.com/biz/five-guys-new-york-24?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,12,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",3.5,"{'latitude': 40.7071228, 'longitude': -74.00777149999999}",['delivery'],,"{'address1': '80 Maiden Ln', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['80 Maiden Ln', 'New York, NY 10038']}",+16467609202,(646) 760-9202,1151.3387765679192
591,bkIMbvXOcztDVz8bpyhMzQ,the-dead-poet-new-york,The Dead Poet,https://s3-media3.fl.yelpcdn.com/bphoto/dUFiupumM4tcEWXW0nvH8w/o.jpg,False,https://www.yelp.com/biz/the-dead-poet-new-york?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,479,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American'}]",4.0,"{'latitude': 40.78499, 'longitude': -73.97735}",['delivery'],$$,"{'address1': '450 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['450 Amsterdam Ave', 'New York, NY 10024']}",+12125955670,(212) 595-5670,8960.113892240845
592,CVxz9B5ncpMwVK1bk_c1YA,veselka-new-york,Veselka,https://s3-media3.fl.yelpcdn.com/bphoto/19rGb5Ev8fupIR3OJl6V3w/o.jpg,False,https://www.yelp.com/biz/veselka-new-york?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,3116,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'ukrainian', 'title': 'Ukrainian'}]",4.0,"{'latitude': 40.729036, 'longitude': -73.98712}","['pickup', 'delivery']",$$,"{'address1': '144 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['144 2nd Ave', 'New York, NY 10003']}",+12122289682,(212) 228-9682,2691.9732008042556
593,mCVoZM70ggY9O0JliJjFnA,mac-shack-brooklyn,Mac Shack,https://s3-media3.fl.yelpcdn.com/bphoto/26ai3xeGlBEg5IPpSdHfzw/o.jpg,False,https://www.yelp.com/biz/mac-shack-brooklyn?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,330,"[{'alias': 'tradamerican', 'title': 'American'}]",3.5,"{'latitude': 40.6836801282191, 'longitude': -73.9674544037048}","['pickup', 'delivery']",$$,"{'address1': '901 Fulton St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['901 Fulton St', 'Brooklyn, NY 11238']}",+17182300727,(718) 230-0727,3313.1366854674297
594,hDbOB70NyClQBR0jgXIpNw,my-mother-s-place-2-new-york,My Mother’s Place 2,https://s3-media3.fl.yelpcdn.com/bphoto/jJatzpnPHnzpsPa_6RHYzQ/o.jpg,False,https://www.yelp.com/biz/my-mother-s-place-2-new-york?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,2,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'pretzels', 'title': 'Pretzels'}]",5.0,"{'latitude': 40.60601, 'longitude': -73.81981}","['pickup', 'delivery']",,"{'address1': '921 Cross Bay Blvd', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '11693', 'country': 'US', 'state': 'NY', 'display_address': ['921 Cross Bay Blvd', 'New York, NY 11693']}",+13472467260,(347) 246-7260,18408.99957698696
595,wx3UT-RdiirssX1DqB0txA,fferins-of-brooklyn-brooklyn-2,Fferins Of Brooklyn,https://s3-media3.fl.yelpcdn.com/bphoto/kwEu_7rT0W34_qmWFMz5Zw/o.jpg,False,https://www.yelp.com/biz/fferins-of-brooklyn-brooklyn-2?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,25,"[{'alias': 'candy', 'title': 'Candy Stores'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}]",4.5,"{'latitude': 40.6635013621618, 'longitude': -73.9846322312951}","['pickup', 'delivery']",,"{'address1': '438 7th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['438 7th Ave', 'Brooklyn, NY 11215']}",+17187885788,(718) 788-5788,4734.507165971164
596,D8z7FS2SB48zTjvch4bc0g,johnnys-reef-restaurant-bronx,Johnny's Reef Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/btoMxbvnDagHBqaDcO3FcQ/o.jpg,False,https://www.yelp.com/biz/johnnys-reef-restaurant-bronx?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,663,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.8377099599469, 'longitude': -73.7826705251312}",[],$$,"{'address1': '2 City Island Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10464', 'country': 'US', 'state': 'NY', 'display_address': ['2 City Island Ave', 'Bronx, NY 10464']}",+17188852086,(718) 885-2086,23105.832300314407
597,s93SI8HqyjJ-h6W_fO0fKw,catherines-hot-dog-truck-baldwin,Catherine's Hot Dog Truck,https://s3-media1.fl.yelpcdn.com/bphoto/6jaMX9t2f1wXD7UfPZukkA/o.jpg,False,https://www.yelp.com/biz/catherines-hot-dog-truck-baldwin?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,1,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1.0,"{'latitude': 40.655571, 'longitude': -73.604393}",[],,"{'address1': '850 Sunrise Hwy', 'address2': '', 'address3': '', 'city': 'Baldwin', 'zip_code': '11510', 'country': 'US', 'state': 'NY', 'display_address': ['850 Sunrise Hwy', 'Baldwin, NY 11510']}",,,33355.49325133326
598,LPfT3XaYsrIvC2pE9oiZyQ,chiu-hong-bakery-new-york,Chiu Hong Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/F9NGC13Qpne6gOMNlfwVYA/o.jpg,False,https://www.yelp.com/biz/chiu-hong-bakery-new-york?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,44,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'latitude': 40.71952308133847, 'longitude': -73.99641435371088}",[],$,"{'address1': '161 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['161 Mott St', 'New York, NY 10013']}",+12129667664,(212) 966-7664,1575.600301136917
599,Dci3yvrnPZ5kOF5t3xV8gg,the-hop-shoppe-staten-island,The Hop Shoppe,https://s3-media1.fl.yelpcdn.com/bphoto/8uyrita6yfTAoXJRH1k1Uw/o.jpg,False,https://www.yelp.com/biz/the-hop-shoppe-staten-island?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,349,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'tradamerican', 'title': 'American'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'latitude': 40.629169, 'longitude': -74.079839}","['pickup', 'delivery']",$$,"{'address1': '372 VanDuzer St', 'address2': '', 'address3': '', 'city': 'Staten Island', 'zip_code': '10304', 'country': 'US', 'state': 'NY', 'display_address': ['372 VanDuzer St', 'Staten Island, NY 10304']}",+17184483400,(718) 448-3400,11135.22012709829
600,an8TuHRg0e3cgiAE705ZDA,fornino-brooklyn-5,Fornino,https://s3-media2.fl.yelpcdn.com/bphoto/TabOPQaFAlHNRYynVIs1AQ/o.jpg,False,https://www.yelp.com/biz/fornino-brooklyn-5?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,303,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 40.692930215177675, 'longitude': -74.00165153160219}",[],$$,"{'address1': 'Pier 6 Brooklyn Bridge Park', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['Pier 6 Brooklyn Bridge Park', 'Brooklyn, NY 11201']}",+17184221107,(718) 422-1107,1523.5632494718618
601,YKKBezfMxcwAYczzXl0rUg,jackson-hole-burgers-new-york-6,Jackson Hole Burgers,https://s3-media2.fl.yelpcdn.com/bphoto/an0Qq24Id3X92DFq0vpPug/o.jpg,False,https://www.yelp.com/biz/jackson-hole-burgers-new-york-6?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,474,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",3.5,"{'latitude': 40.74618381643477, 'longitude': -73.97751027055217}","['delivery', 'pickup']",$$,"{'address1': '521 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['521 3rd Ave', 'New York, NY 10016']}",+12126793264,(212) 679-3264,4745.595514011661
602,n_FFmO6B3CkAeczXdqbA4w,sonic-drive-in-long-island-city-2,Sonic Drive-In,https://s3-media3.fl.yelpcdn.com/bphoto/LZNkqEygjBHE9ONiOaFG2Q/o.jpg,False,https://www.yelp.com/biz/sonic-drive-in-long-island-city-2?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,34,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.0,"{'latitude': 40.7439385574486, 'longitude': -73.92783910211628}","['delivery', 'pickup']",$,"{'address1': '3702 Queens Blvd', 'address2': '', 'address3': None, 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['3702 Queens Blvd', 'Long Island City, NY 11101']}",+13475077356,(347) 507-7356,7048.506659122869
603,_LkPz3e4m9Zxw73RVbzDFw,chickys-general-store-brooklyn-2,Chicky's General Store,https://s3-media1.fl.yelpcdn.com/bphoto/MyjJALk3YRoi0SEWmRpIzQ/o.jpg,False,https://www.yelp.com/biz/chickys-general-store-brooklyn-2?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,41,"[{'alias': 'grocery', 'title': 'Grocery'}]",4.0,"{'latitude': 40.6833818232228, 'longitude': -73.9440369142051}","['delivery', 'pickup']",$$,"{'address1': '406 Tompkins Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['406 Tompkins Ave', 'Brooklyn, NY 11216']}",+17189757646,(718) 975-7646,4895.99361289558
604,VR7vl4qSerSyEMpHc0Bp9w,go-go-curry-new-york-30,Go! Go! Curry!,https://s3-media3.fl.yelpcdn.com/bphoto/B5t6r1fZ2cLmumvxrhcKBQ/o.jpg,False,https://www.yelp.com/biz/go-go-curry-new-york-30?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,265,"[{'alias': 'japacurry', 'title': 'Japanese Curry'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.0,"{'latitude': 40.7295, 'longitude': -73.999026}","['delivery', 'pickup']",$$,"{'address1': '231 Thompson St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['231 Thompson St', 'New York, NY 10012']}",+12125052555,(212) 505-2555,2704.3828226340934
605,Z2sNzskjS8Ck0plppRBJIg,eds-lobster-bar-new-york-3,Ed's Lobster Bar,https://s3-media4.fl.yelpcdn.com/bphoto/QGFhA3yG2QdGnW_sOB8s9A/o.jpg,False,https://www.yelp.com/biz/eds-lobster-bar-new-york-3?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,1107,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American'}]",4.0,"{'latitude': 40.71989, 'longitude': -73.99899}","['delivery', 'pickup']",$$$,"{'address1': '155 Grand St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['155 Grand St', 'New York, NY 10013']}",+12123433236,(212) 343-3236,1652.9703705930287
606,C7s1ohdoF8UtToowLsdIsQ,cobble-fish-new-york-2,Cobble Fish,https://s3-media4.fl.yelpcdn.com/bphoto/jlwlXSQ8OhG6_vKjuBNdSQ/o.jpg,False,https://www.yelp.com/biz/cobble-fish-new-york-2?adjust_creative=6jst90HKQ8j_9-N2cJYwcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6jst90HKQ8j_9-N2cJYwcA,41,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.7054623, 'longitude': -74.0016428}",[],,"{'address1': '89 S St', 'address2': 'Pier 16', 'address3': None, 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['89 S St', 'Pier 16', 'New York, NY 10038']}",+12122102997,(212) 210-2997,619.5268971577544
